                                                                   S                            T                L
0                        [<s>, <s>, <s>, eine, person, springt, von]              [<s>, <s>, <s>]              [a]
7                   [sieht, sich, floh@@, marktwaren, an, </s>, </s>]          [at, merchandise, in]             [a]
8                   [sieht, sich, floh@@, marktwaren, an, </s>, </s>]           [merchandise, in, a]          [flea]
9                    [sich, floh@@, marktwaren, an, </s>, </s>, </s>]                  [in, a, flea]        [market]
10                   [floh@@, marktwaren, an, </s>, </s>, </s>, </s>]              [a, flea, market]          [</s>]
11                             [<s>, <s>, <s>, ein, mann, fährt, mit]                [<s>, <s>, <s>]             [a]
12                           [<s>, <s>, ein, mann, fährt, mit, einem]                  [<s>, <s>, a]           [man]
13                     [<s>, ein, mann, fährt, mit, einem, snowboard]                  [<s>, a, man]            [is]
14                    [ein, mann, fährt, mit, einem, snowboard, über]                   [a, man, is]  [snowboarding]
15                  [mann, fährt, mit, einem, snowboard, über, etwas]        [man, is, snowboarding]          [over]
16                   [fährt, mit, einem, snowboard, über, etwas, auf]       [is, snowboarding, over]             [a]
17          [einem, snowboard, über, etwas, auf, einem, verschneiten]        [snowboarding, over, a]     [structure]
18          [snowboard, über, etwas, auf, einem, verschneiten, hügel]           [over, a, structure]            [on]
19               [über, etwas, auf, einem, verschneiten, hügel, </s>]             [a, structure, on]             [a]
20               [etwas, auf, einem, verschneiten, hügel, </s>, </s>]             [structure, on, a]         [snowy]
21                [auf, einem, verschneiten, hügel, </s>, </s>, </s>]                 [on, a, snowy]          [hill]
22               [einem, verschneiten, hügel, </s>, </s>, </s>, </s>]               [a, snowy, hill]          [</s>]
23                          [<s>, <s>, <s>, der, braune, hund, liegt]                [<s>, <s>, <s>]           [the]
24                          [<s>, <s>, der, braune, hund, liegt, auf]                [<s>, <s>, the]         [brown]
25                        [<s>, der, braune, hund, liegt, auf, einem]              [<s>, the, brown]           [dog]
26                     [der, braune, hund, liegt, auf, einem, blauen]              [the, brown, dog]            [is]
27                  [braune, hund, liegt, auf, einem, blauen, bett@@]               [brown, dog, is]        [laying]
28                  [braune, hund, liegt, auf, einem, blauen, bett@@]              [dog, is, laying]          [down]
29                    [hund, liegt, auf, einem, blauen, bett@@, tuch]             [is, laying, down]            [on]
30                    [liegt, auf, einem, blauen, bett@@, tuch, </s>]             [laying, down, on]             [a]
31                     [auf, einem, blauen, bett@@, tuch, </s>, </s>]                  [down, on, a]          [blue]
32                    [einem, blauen, bett@@, tuch, </s>, </s>, </s>]                  [on, a, blue]         [sheet]
33                     [blauen, bett@@, tuch, </s>, </s>, </s>, </s>]               [a, blue, sheet]          [</s>]
34                         [<s>, <s>, <s>, ein, mann, mit, schwarzem]                [<s>, <s>, <s>]             [a]
35                        [<s>, <s>, ein, mann, mit, schwarzem, hemd]                  [<s>, <s>, a]           [man]
36                      [<s>, ein, mann, mit, schwarzem, hemd, <UNK>]                  [<s>, a, man]            [in]
37                      [ein, mann, mit, schwarzem, hemd, <UNK>, der]                   [a, man, in]             [a]
38                     [mann, mit, schwarzem, hemd, <UNK>, der, eine]                   [man, in, a]         [black]
39                [schwarzem, hemd, <UNK>, der, eine, zeitung, liest]                 [in, a, black]         [shirt]
40                     [hemd, <UNK>, der, eine, zeitung, liest, </s>]              [a, black, shirt]       [reading]
41                     [<UNK>, der, eine, zeitung, liest, </s>, </s>]        [black, shirt, reading]             [a]
42                      [der, eine, zeitung, liest, </s>, </s>, </s>]            [shirt, reading, a]         [paper]
43                     [eine, zeitung, liest, </s>, </s>, </s>, </s>]            [reading, a, paper]          [</s>]
44                            [<s>, <s>, <s>, ein, mann, mit, brille]                [<s>, <s>, <s>]             [a]
45                            [<s>, <s>, ein, mann, mit, brille, und]                  [<s>, <s>, a]           [man]
46                         [<s>, ein, mann, mit, brille, und, blauer]                  [<s>, a, man]       [wearing]
47                       [ein, mann, mit, brille, und, blauer, jacke]              [a, man, wearing]       [glasses]
48                   [mann, mit, brille, und, blauer, jacke, lächelt]        [man, wearing, glasses]           [and]
49                   [mann, mit, brille, und, blauer, jacke, lächelt]        [wearing, glasses, and]             [a]
50                  [mit, brille, und, blauer, jacke, lächelt, <UNK>]              [glasses, and, a]          [blue]
51              [brille, und, blauer, jacke, lächelt, <UNK>, während]                 [and, a, blue]        [jacket]
52              [und, blauer, jacke, lächelt, <UNK>, während, männer]              [a, blue, jacket]            [is]
53           [blauer, jacke, lächelt, <UNK>, während, männer, hinter]             [blue, jacket, is]       [smiling]
54              [jacke, lächelt, <UNK>, während, männer, hinter, ihm]          [jacket, is, smiling]         [while]
55                [lächelt, <UNK>, während, männer, hinter, ihm, auf]           [is, smiling, while]           [men]
56                  [<UNK>, während, männer, hinter, ihm, auf, einem]          [smiling, while, men]        [behind]
57                  [während, männer, hinter, ihm, auf, einem, grill]           [while, men, behind]           [him]
58                   [männer, hinter, ihm, auf, einem, grill, kochen]             [men, behind, him]           [are]
59                   [männer, hinter, ihm, auf, einem, grill, kochen]             [behind, him, are]       [cooking]
60                     [hinter, ihm, auf, einem, grill, kochen, </s>]            [him, are, cooking]            [on]
61                       [ihm, auf, einem, grill, kochen, </s>, </s>]             [are, cooking, on]             [a]
62                      [auf, einem, grill, kochen, </s>, </s>, </s>]               [cooking, on, a]         [grill]
63                     [einem, grill, kochen, </s>, </s>, </s>, </s>]                 [on, a, grill]          [</s>]
64                         [<s>, <s>, <s>, ein, mann, in, lederjacke]                [<s>, <s>, <s>]             [a]
65                       [<s>, <s>, ein, mann, in, lederjacke, <UNK>]                  [<s>, <s>, a]           [guy]
66                       [<s>, ein, mann, in, lederjacke, <UNK>, der]                  [<s>, a, guy]            [in]
67                      [mann, in, lederjacke, <UNK>, der, an, einem]                   [a, guy, in]             [a]
68                       [in, lederjacke, <UNK>, der, an, einem, e@@]                   [guy, in, a]       [leather]
69                      [lederjacke, <UNK>, der, an, einem, e@@, c@@]               [in, a, leather]        [jacket]
70                           [<UNK>, der, an, einem, e@@, c@@, kla@@]           [a, leather, jacket]       [walking]
71                             [der, an, einem, e@@, c@@, kla@@, den]     [leather, jacket, walking]            [by]
72                      [an, einem, e@@, c@@, kla@@, den, vorbeigeht]          [jacket, walking, by]             [a]
73                     [e@@, c@@, kla@@, den, vorbeigeht, </s>, </s>]               [walking, by, a]        [corner]
74                    [c@@, kla@@, den, vorbeigeht, </s>, </s>, </s>]                [by, a, corner]         [store]
75                   [kla@@, den, vorbeigeht, </s>, </s>, </s>, </s>]             [a, corner, store]          [</s>]
76                       [<s>, <s>, <s>, eine, gruppe, von, freunden]                [<s>, <s>, <s>]             [a]
77                     [<s>, <s>, eine, gruppe, von, freunden, steht]                  [<s>, <s>, a]         [group]
78                     [<s>, eine, gruppe, von, freunden, steht, vor]                [<s>, a, group]            [of]
79                   [eine, gruppe, von, freunden, steht, vor, einem]                 [a, group, of]       [friends]
80              [gruppe, von, freunden, steht, vor, einem, kunstwerk]           [group, of, friends]         [stand]
81               [von, freunden, steht, vor, einem, kunstwerk, <UNK>]           [of, friends, stand]            [in]
82               [freunden, steht, vor, einem, kunstwerk, <UNK>, das]           [friends, stand, in]         [front]
83                    [steht, vor, einem, kunstwerk, <UNK>, das, sie]             [stand, in, front]            [of]
84                      [einem, kunstwerk, <UNK>, das, sie, für, ein]                [in, front, of]           [art]
85                       [kunstwerk, <UNK>, das, sie, für, ein, bild]               [front, of, art]          [they]
86                        [<UNK>, das, sie, für, ein, bild, gesprüht]                [of, art, they]          [have]
87                        [das, sie, für, ein, bild, gesprüht, haben]              [art, they, have]       [sprayed]
88                       [sie, für, ein, bild, gesprüht, haben, </s>]          [they, have, sprayed]           [for]
89                      [für, ein, bild, gesprüht, haben, </s>, </s>]           [have, sprayed, for]             [a]
90                     [ein, bild, gesprüht, haben, </s>, </s>, </s>]              [sprayed, for, a]       [picture]
91                    [bild, gesprüht, haben, </s>, </s>, </s>, </s>]              [for, a, picture]          [</s>]
92                             [<s>, <s>, <s>, ein, mann, macht, mit]                [<s>, <s>, <s>]           [the]
93                          [<s>, <s>, ein, mann, macht, mit, seinem]                [<s>, <s>, the]           [man]
94                      [<s>, ein, mann, macht, mit, seinem, fahrrad]                [<s>, the, man]            [is]
95              [ein, mann, macht, mit, seinem, fahrrad, kunststücke]                 [the, man, is]         [doing]
96             [mann, macht, mit, seinem, fahrrad, kunststücke, </s>]               [man, is, doing]        [stunts]
97             [mann, macht, mit, seinem, fahrrad, kunststücke, </s>]            [is, doing, stunts]          [with]
98             [macht, mit, seinem, fahrrad, kunststücke, </s>, </s>]          [doing, stunts, with]           [his]
99              [mit, seinem, fahrrad, kunststücke, </s>, </s>, </s>]            [stunts, with, his]       [bicycle]
100            [seinem, fahrrad, kunststücke, </s>, </s>, </s>, </s>]           [with, his, bicycle]          [</s>]
101                          [<s>, <s>, <s>, eine, frau, blickt, auf]                [<s>, <s>, <s>]             [a]
102                   [<s>, <s>, eine, frau, blickt, auf, bekleidete]                  [<s>, <s>, a]         [woman]
103                [<s>, eine, frau, blickt, auf, bekleidete, kopf@@]                [<s>, a, woman]            [is]
104               [eine, frau, blickt, auf, bekleidete, kopf@@, lose]                 [a, woman, is]       [looking]
105               [eine, frau, blickt, auf, bekleidete, kopf@@, lose]           [woman, is, looking]            [at]
106             [frau, blickt, auf, bekleidete, kopf@@, lose, puppen]              [is, looking, at]       [dressed]
107               [blickt, auf, bekleidete, kopf@@, lose, puppen, in]         [looking, at, dressed]         [<UNK>]
108                [auf, bekleidete, kopf@@, lose, puppen, in, einem]           [at, dressed, <UNK>]      [headless]
109       [bekleidete, kopf@@, lose, puppen, in, einem, schaufenster]     [dressed, <UNK>, headless]    [mannequins]
110             [kopf@@, lose, puppen, in, einem, schaufenster, </s>]  [<UNK>, headless, mannequins]            [in]
111             [kopf@@, lose, puppen, in, einem, schaufenster, </s>]     [headless, mannequins, in]             [a]
112               [lose, puppen, in, einem, schaufenster, </s>, </s>]            [mannequins, in, a]         [store]
113               [puppen, in, einem, schaufenster, </s>, </s>, </s>]                 [in, a, store]       [display]
114                 [in, einem, schaufenster, </s>, </s>, </s>, </s>]            [a, store, display]          [</s>]
115                            [<s>, <s>, <s>, ein, kind, <UNK>, das]                [<s>, <s>, <s>]             [a]
116                             [<s>, <s>, ein, kind, <UNK>, das, in]                  [<s>, <s>, a]           [kid]
117                             [<s>, ein, kind, <UNK>, das, in, der]                  [<s>, a, kid]      [standing]
118                           [ein, kind, <UNK>, das, in, der, mitte]             [a, kid, standing]            [in]
119                         [kind, <UNK>, das, in, der, mitte, eines]            [kid, standing, in]           [the]
120                        [das, in, der, mitte, eines, feld@@, wegs]            [standing, in, the]        [middle]
121                       [in, der, mitte, eines, feld@@, wegs, </s>]              [in, the, middle]            [of]
122                     [der, mitte, eines, feld@@, wegs, </s>, </s>]              [the, middle, of]             [a]
123                    [mitte, eines, feld@@, wegs, </s>, </s>, </s>]                [middle, of, a]          [dirt]
124                     [eines, feld@@, wegs, </s>, </s>, </s>, </s>]                  [of, a, dirt]          [</s>]
125                          [<s>, <s>, <s>, ein, mann, mit, braunem]                [<s>, <s>, <s>]             [a]
126                         [<s>, <s>, ein, mann, mit, braunem, hemd]                  [<s>, <s>, a]           [man]
127                       [<s>, ein, mann, mit, braunem, hemd, macht]                  [<s>, a, man]            [in]
128                       [ein, mann, mit, braunem, hemd, macht, ein]                   [a, man, in]             [a]
129                      [mann, mit, braunem, hemd, macht, ein, foto]                   [man, in, a]         [brown]
130                       [mit, braunem, hemd, macht, ein, foto, von]                 [in, a, brown]         [shirt]
131                     [braunem, hemd, macht, ein, foto, von, etwas]              [a, brown, shirt]         [takes]
132                       [hemd, macht, ein, foto, von, etwas, <UNK>]          [brown, shirt, takes]             [a]
133                        [macht, ein, foto, von, etwas, <UNK>, das]              [shirt, takes, a]       [picture]
134                         [foto, von, etwas, <UNK>, das, sich, vor]            [takes, a, picture]            [of]
135                          [von, etwas, <UNK>, das, sich, vor, ihm]               [a, picture, of]     [something]
136                          [etwas, <UNK>, das, sich, vor, ihm, auf]       [picture, of, something]            [on]
137                            [<UNK>, das, sich, vor, ihm, auf, dem]            [of, something, on]           [the]
138                            [das, sich, vor, ihm, auf, dem, boden]           [something, on, the]        [ground]
139                       [sich, vor, ihm, auf, dem, boden, befindet]              [on, the, ground]            [in]
140                       [vor, ihm, auf, dem, boden, befindet, </s>]              [the, ground, in]         [front]
141                      [ihm, auf, dem, boden, befindet, </s>, </s>]            [ground, in, front]            [of]
142                     [auf, dem, boden, befindet, </s>, </s>, </s>]                [in, front, of]           [him]
143                    [dem, boden, befindet, </s>, </s>, </s>, </s>]               [front, of, him]          [</s>]
144                      [<s>, <s>, <s>, leute, sitzen, vor, anderen]                [<s>, <s>, <s>]        [people]
145                   [<s>, <s>, leute, sitzen, vor, anderen, leuten]             [<s>, <s>, people]       [sitting]
146                   [<s>, <s>, leute, sitzen, vor, anderen, leuten]         [<s>, people, sitting]            [in]
147                  [<s>, leute, sitzen, vor, anderen, leuten, </s>]          [people, sitting, in]         [front]
148                 [leute, sitzen, vor, anderen, leuten, </s>, </s>]           [sitting, in, front]            [of]
149                  [sitzen, vor, anderen, leuten, </s>, </s>, </s>]                [in, front, of]         [other]
150                  [sitzen, vor, anderen, leuten, </s>, </s>, </s>]             [front, of, other]        [people]
151                    [vor, anderen, leuten, </s>, </s>, </s>, </s>]            [of, other, people]          [</s>]
152                            [<s>, <s>, <s>, ein, mann, mit, einem]                [<s>, <s>, <s>]             [a]
153                        [<s>, <s>, ein, mann, mit, einem, braunen]                  [<s>, <s>, a]           [man]
154                    [<s>, ein, mann, mit, einem, braunen, t-shirt]                  [<s>, a, man]       [wearing]
155                    [<s>, ein, mann, mit, einem, braunen, t-shirt]              [a, man, wearing]             [a]
156                [ein, mann, mit, einem, braunen, t-shirt, spricht]              [man, wearing, a]         [brown]
157                [mann, mit, einem, braunen, t-shirt, spricht, auf]            [wearing, a, brown]       [t-shirt]
158               [mit, einem, braunen, t-shirt, spricht, auf, einem]            [a, brown, t-shirt]            [is]
159  [einem, braunen, t-shirt, spricht, auf, einem, open-air-konzert]           [brown, t-shirt, is]       [talking]
160  [einem, braunen, t-shirt, spricht, auf, einem, open-air-konzert]         [t-shirt, is, talking]            [to]
161     [braunen, t-shirt, spricht, auf, einem, open-air-konzert, zu]              [is, talking, to]             [a]
162       [t-shirt, spricht, auf, einem, open-air-konzert, zu, einer]               [talking, to, a]         [woman]
163          [spricht, auf, einem, open-air-konzert, zu, einer, frau]                 [to, a, woman]       [wearing]
164              [auf, einem, open-air-konzert, zu, einer, frau, mit]            [a, woman, wearing]             [a]
165            [einem, open-air-konzert, zu, einer, frau, mit, einem]            [woman, wearing, a]      [flowered]
166            [einem, open-air-konzert, zu, einer, frau, mit, einem]         [wearing, a, flowered]          [tank]
167        [open-air-konzert, zu, einer, frau, mit, einem, geblümten]            [a, flowered, tank]           [top]
168               [zu, einer, frau, mit, einem, geblümten, pullunder]          [flowered, tank, top]            [at]
169             [einer, frau, mit, einem, geblümten, pullunder, </s>]                [tank, top, at]            [an]
170              [frau, mit, einem, geblümten, pullunder, </s>, </s>]                  [top, at, an]       [outdoor]
171              [frau, mit, einem, geblümten, pullunder, </s>, </s>]              [at, an, outdoor]         [music]
172              [mit, einem, geblümten, pullunder, </s>, </s>, </s>]           [an, outdoor, music]       [concert]
173             [einem, geblümten, pullunder, </s>, </s>, </s>, </s>]      [outdoor, music, concert]          [</s>]
174                        [<s>, <s>, <s>, zwei, mädchen, am, strand]                [<s>, <s>, <s>]           [two]
175                 [<s>, <s>, zwei, mädchen, am, strand, beobachten]                [<s>, <s>, two]         [girls]
176               [<s>, zwei, mädchen, am, strand, beobachten, leute]              [<s>, two, girls]            [on]
177               [<s>, zwei, mädchen, am, strand, beobachten, leute]               [two, girls, on]           [the]
178                [zwei, mädchen, am, strand, beobachten, leute, in]               [girls, on, the]         [shore]
179               [mädchen, am, strand, beobachten, leute, in, einem]               [on, the, shore]         [watch]
180           [am, strand, beobachten, leute, in, einem, fischerboot]            [the, shore, watch]        [people]
181         [strand, beobachten, leute, in, einem, fischerboot, </s>]         [shore, watch, people]            [in]
182           [beobachten, leute, in, einem, fischerboot, </s>, </s>]            [watch, people, in]             [a]
183           [beobachten, leute, in, einem, fischerboot, </s>, </s>]                [people, in, a]          [boat]
184                 [leute, in, einem, fischerboot, </s>, </s>, </s>]                  [in, a, boat]          [fish]
185                  [in, einem, fischerboot, </s>, </s>, </s>, </s>]                [a, boat, fish]          [</s>]
186                  [<s>, <s>, <s>, zwei, fahrräder, stehen, hinter]                [<s>, <s>, <s>]           [two]
187               [<s>, <s>, zwei, fahrräder, stehen, hinter, leuten]                [<s>, <s>, two]      [bicycles]
188             [<s>, zwei, fahrräder, stehen, hinter, leuten, <UNK>]           [<s>, two, bicycles]           [are]
189             [zwei, fahrräder, stehen, hinter, leuten, <UNK>, die]           [two, bicycles, are]      [standing]
190              [fahrräder, stehen, hinter, leuten, <UNK>, die, auf]      [bicycles, are, standing]        [behind]
191                    [stehen, hinter, leuten, <UNK>, die, auf, dem]        [are, standing, behind]           [two]
192                      [hinter, leuten, <UNK>, die, auf, dem, gras]        [standing, behind, two]        [people]
193                          [leuten, <UNK>, die, auf, dem, gras, in]          [behind, two, people]       [sitting]
194                             [<UNK>, die, auf, dem, gras, in, der]         [two, people, sitting]            [on]
195                              [die, auf, dem, gras, in, der, nähe]          [people, sitting, on]           [the]
196                            [auf, dem, gras, in, der, nähe, eines]             [sitting, on, the]         [grass]
197                      [dem, gras, in, der, nähe, eines, gewässers]               [on, the, grass]          [near]
198                   [gras, in, der, nähe, eines, gewässers, sitzen]             [the, grass, near]             [a]
199                   [in, der, nähe, eines, gewässers, sitzen, </s>]               [grass, near, a]          [body]
                                                                     S                             T             L
0                    [der, nähe, eines, gewässers, sitzen, </s>, </s>]               [near, a, body]          [of]
1                   [nähe, eines, gewässers, sitzen, </s>, </s>, </s>]                 [a, body, of]       [water]
2                   [eines, gewässers, sitzen, </s>, </s>, </s>, </s>]             [body, of, water]        [</s>]
3                          [<s>, <s>, <s>, zwei, alte, männer, sitzen]               [<s>, <s>, <s>]         [two]
4                          [<s>, <s>, zwei, alte, männer, sitzen, auf]               [<s>, <s>, two]         [old]
5                          [<s>, zwei, alte, männer, sitzen, auf, dem]               [<s>, two, old]         [men]
6                          [zwei, alte, männer, sitzen, auf, dem, kai]               [two, old, men]     [sitting]
7                          [alte, männer, sitzen, auf, dem, kai, </s>]           [old, men, sitting]          [on]
8                          [männer, sitzen, auf, dem, kai, </s>, </s>]            [men, sitting, on]         [the]
9                            [sitzen, auf, dem, kai, </s>, </s>, </s>]            [sitting, on, the]        [dock]
10                             [auf, dem, kai, </s>, </s>, </s>, </s>]               [on, the, dock]        [</s>]
11                               [<s>, <s>, <s>, ein, mann, im, anzug]               [<s>, <s>, <s>]           [a]
12                               [<s>, <s>, ein, mann, im, anzug, und]                 [<s>, <s>, a]         [man]
13                              [<s>, ein, mann, im, anzug, und, zwei]                 [<s>, a, man]          [in]
14                           [ein, mann, im, anzug, und, zwei, männer]                  [a, man, in]           [a]
15                           [mann, im, anzug, und, zwei, männer, mit]                  [man, in, a]        [suit]
16                 [im, anzug, und, zwei, männer, mit, orangefarbenen]                 [in, a, suit]         [and]
17             [anzug, und, zwei, männer, mit, orangefarbenen, westen]                [a, suit, and]         [two]
18             [und, zwei, männer, mit, orangefarbenen, westen, <UNK>]              [suit, and, two]         [men]
19             [zwei, männer, mit, orangefarbenen, westen, <UNK>, die]               [and, two, men]          [in]
20             [männer, mit, orangefarbenen, westen, <UNK>, die, </s>]                [two, men, in]      [orange]
21               [mit, orangefarbenen, westen, <UNK>, die, </s>, </s>]             [men, in, orange]       [vests]
22              [orangefarbenen, westen, <UNK>, die, </s>, </s>, </s>]           [in, orange, vests]    [standing]
23                        [westen, <UNK>, die, </s>, </s>, </s>, </s>]     [orange, vests, standing]        [</s>]
24                        [<s>, <s>, <s>, ein, kleines, kind, schiebt]               [<s>, <s>, <s>]           [a]
25                      [<s>, <s>, ein, kleines, kind, schiebt, einen]                 [<s>, <s>, a]       [small]
26               [<s>, ein, kleines, kind, schiebt, einen, sportwagen]               [<s>, a, small]       [child]
27               [ein, kleines, kind, schiebt, einen, sportwagen, die]             [a, small, child]      [pushes]
28            [kleines, kind, schiebt, einen, sportwagen, die, straße]        [small, child, pushes]           [a]
29            [kind, schiebt, einen, sportwagen, die, straße, entlang]            [child, pushes, a]    [stroller]
30            [schiebt, einen, sportwagen, die, straße, entlang, </s>]         [pushes, a, stroller]        [down]
31               [einen, sportwagen, die, straße, entlang, </s>, </s>]           [a, stroller, down]         [the]
32                [sportwagen, die, straße, entlang, </s>, </s>, </s>]         [stroller, down, the]      [street]
33                      [die, straße, entlang, </s>, </s>, </s>, </s>]           [down, the, street]        [</s>]
34                               [<s>, <s>, <s>, eine, frau, bei, der]               [<s>, <s>, <s>]           [a]
35                             [<s>, <s>, eine, frau, bei, der, gra@@]                 [<s>, <s>, a]       [woman]
36                            [<s>, eine, frau, bei, der, gra@@, du@@]               [<s>, a, woman]          [at]
37                         [eine, frau, bei, der, gra@@, du@@, ierung]                [a, woman, at]  [graduation]
38                         [frau, bei, der, gra@@, du@@, ierung, ohne]       [woman, at, graduation]     [without]
39                         [der, gra@@, du@@, ierung, ohne, hut, </s>]     [at, graduation, without]           [a]
40                        [gra@@, du@@, ierung, ohne, hut, </s>, </s>]      [graduation, without, a]         [cap]
41                         [du@@, ierung, ohne, hut, </s>, </s>, </s>]             [without, a, cap]          [on]
42                         [ierung, ohne, hut, </s>, </s>, </s>, </s>]                  [a, cap, on]        [</s>]
43                         [<s>, <s>, <s>, ein, älterer, mann, blickt]               [<s>, <s>, <s>]          [an]
44                       [<s>, ein, älterer, mann, blickt, auf, einen]                [<s>, <s>, an]       [elder]
45                    [ein, älterer, mann, blickt, auf, einen, balkon]              [<s>, an, elder]         [man]
46                      [mann, blickt, auf, einen, balkon, <UNK>, der]              [an, elder, man]   [overlooks]
47                        [blickt, auf, einen, balkon, <UNK>, der, zu]       [elder, man, overlooks]           [a]
48                      [einen, balkon, <UNK>, der, zu, einer, straße]           [man, overlooks, a]     [balcony]
49                     [balkon, <UNK>, der, zu, einer, straße, hinaus]       [overlooks, a, balcony]      [facing]
50                        [der, zu, einer, straße, hinaus, geht, </s>]          [a, balcony, facing]           [a]
51                       [zu, einer, straße, hinaus, geht, </s>, </s>]          [balcony, facing, a]      [street]
52                      [straße, hinaus, geht, </s>, </s>, </s>, </s>]           [facing, a, street]        [</s>]
53                            [<s>, <s>, <s>, diese, frau, sitzt, auf]               [<s>, <s>, <s>]        [this]
54                          [<s>, <s>, diese, frau, sitzt, auf, einer]              [<s>, <s>, this]       [woman]
55                   [<s>, diese, frau, sitzt, auf, einer, steinmauer]            [<s>, this, woman]          [is]
56                   [<s>, diese, frau, sitzt, auf, einer, steinmauer]             [this, woman, is]     [smiling]
57                 [diese, frau, sitzt, auf, einer, steinmauer, <UNK>]          [woman, is, smiling]         [and]
58               [frau, sitzt, auf, einer, steinmauer, <UNK>, lächelt]            [is, smiling, and]     [talking]
59                [sitzt, auf, einer, steinmauer, <UNK>, lächelt, und]       [smiling, and, talking]          [on]
60              [auf, einer, steinmauer, <UNK>, lächelt, und, spricht]            [and, talking, on]         [the]
61              [auf, einer, steinmauer, <UNK>, lächelt, und, spricht]            [talking, on, the]       [phone]
62               [einer, steinmauer, <UNK>, lächelt, und, spricht, am]              [on, the, phone]       [while]
63             [steinmauer, <UNK>, lächelt, und, spricht, am, telefon]           [the, phone, while]     [sitting]
64                   [<UNK>, lächelt, und, spricht, am, telefon, </s>]       [phone, while, sitting]          [on]
65                    [lächelt, und, spricht, am, telefon, </s>, </s>]          [while, sitting, on]           [a]
66                    [lächelt, und, spricht, am, telefon, </s>, </s>]              [sitting, on, a]       [stone]
67                       [und, spricht, am, telefon, </s>, </s>, </s>]                [on, a, stone]        [wall]
68                      [spricht, am, telefon, </s>, </s>, </s>, </s>]              [a, stone, wall]        [</s>]
69                             [<s>, <s>, <s>, drei, hunde, in, einem]               [<s>, <s>, <s>]       [three]
70                            [<s>, <s>, drei, hunde, in, einem, feld]             [<s>, <s>, three]        [dogs]
71                        [<s>, drei, hunde, in, einem, feld, blicken]            [<s>, three, dogs]          [in]
72                        [drei, hunde, in, einem, feld, blicken, auf]             [three, dogs, in]           [a]
73                       [hunde, in, einem, feld, blicken, auf, etwas]                 [dogs, in, a]       [field]
74                          [in, einem, feld, blicken, auf, etwas, im]                [in, a, field]     [looking]
75                          [in, einem, feld, blicken, auf, etwas, im]           [a, field, looking]          [at]
76                        [einem, feld, blicken, auf, etwas, im, gras]          [field, looking, at]   [something]
77                         [feld, blicken, auf, etwas, im, gras, </s>]      [looking, at, something]          [in]
78                         [blicken, auf, etwas, im, gras, </s>, </s>]           [at, something, in]         [the]
79                            [auf, etwas, im, gras, </s>, </s>, </s>]          [something, in, the]       [grass]
80                           [etwas, im, gras, </s>, </s>, </s>, </s>]              [in, the, grass]        [</s>]
81                          [<s>, <s>, <s>, drei, kinder, <UNK>, zwei]               [<s>, <s>, <s>]       [three]
82                      [<s>, <s>, drei, kinder, <UNK>, zwei, mädchen]             [<s>, <s>, three]    [children]
83                      [<s>, drei, kinder, <UNK>, zwei, mädchen, und]        [<s>, three, children]       [<UNK>]
84                      [<s>, drei, kinder, <UNK>, zwei, mädchen, und]      [three, children, <UNK>]         [two]
85                      [drei, kinder, <UNK>, zwei, mädchen, und, ein]        [children, <UNK>, two]       [girls]
86                     [kinder, <UNK>, zwei, mädchen, und, ein, junge]           [<UNK>, two, girls]         [and]
87                      [<UNK>, zwei, mädchen, und, ein, junge, <UNK>]             [two, girls, and]         [one]
88                     [zwei, mädchen, und, ein, junge, <UNK>, stehen]             [girls, and, one]         [boy]
89                       [mädchen, und, ein, junge, <UNK>, stehen, in]               [and, one, boy]       [<UNK>]
90                       [mädchen, und, ein, junge, <UNK>, stehen, in]             [one, boy, <UNK>]          [in]
91                  [und, ein, junge, <UNK>, stehen, in, kampfkunst@@]              [boy, <UNK>, in]     [martial]
92           [ein, junge, <UNK>, stehen, in, kampfkunst@@, stellungen]          [<UNK>, in, martial]         [art]
93           [junge, <UNK>, stehen, in, kampfkunst@@, stellungen, auf]            [in, martial, art]     [stances]
94             [<UNK>, stehen, in, kampfkunst@@, stellungen, auf, dem]       [martial, art, stances]       [<UNK>]
95      [stehen, in, kampfkunst@@, stellungen, auf, dem, parkettboden]         [art, stances, <UNK>]    [standing]
96      [stehen, in, kampfkunst@@, stellungen, auf, dem, parkettboden]    [stances, <UNK>, standing]          [on]
97       [in, kampfkunst@@, stellungen, auf, dem, parkettboden, eines]         [<UNK>, standing, on]         [the]
98   [kampfkunst@@, stellungen, auf, dem, parkettboden, eines, großen]           [standing, on, the]   [hard-wood]
99          [stellungen, auf, dem, parkettboden, eines, großen, raums]          [on, the, hard-wood]       [floor]
100               [auf, dem, parkettboden, eines, großen, raums, </s>]       [the, hard-wood, floor]          [of]
101              [dem, parkettboden, eines, großen, raums, </s>, </s>]        [hard-wood, floor, of]           [a]
102              [dem, parkettboden, eines, großen, raums, </s>, </s>]                [floor, of, a]       [large]
103             [parkettboden, eines, großen, raums, </s>, </s>, </s>]                [of, a, large]        [room]
104                     [eines, großen, raums, </s>, </s>, </s>, </s>]              [a, large, room]        [</s>]
105                             [<s>, <s>, <s>, eine, frau, sitzt, in]               [<s>, <s>, <s>]           [a]
106                           [<s>, <s>, eine, frau, sitzt, in, einem]                 [<s>, <s>, a]       [woman]
107                   [<s>, eine, frau, sitzt, in, einem, überfüllten]               [<s>, a, woman]        [sits]
108                   [<s>, eine, frau, sitzt, in, einem, überfüllten]              [a, woman, sits]          [on]
